ID,vreme,domaci,gosti,1,X2
Betole148,2025-07-05 19:30:00,Centro Oeste,Morrinhos,2.37,1.48
Volcano776,2025-07-05 19:30:00,Centro Oeste GO,Morrinhos GO,2.38,1.49
Oktagon148,2025-07-05 19:30:00,Centro Oeste,Morrinhos,2.38,1.49
Balkan131,2025-07-05 19:30:00,Centro Oeste GO,Morrinhos FC GO,1.8,1.76
Superbet130,2025-07-05 19:30:00,Centro Oeste,Morrinhos,1.76,1.88
Mystake242,2025-07-05 19:30:00,Centro Oeste GO,Morrinhos  GO,1.8,1.86
