ID,vreme,domaci,gosti,W1,W2
Soccer82,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional,1.81,1.62
Oktagon90,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional,1.0,1.0
Betole90,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional,1.62,2.07
Superbet103,2025-07-06 12:00:00,Ganzhou Ruishi FC,Wenzhou Professional FC,1.97,1.66
Planetwin72,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional,2.11,1.61
Volcano230,2025-07-06 12:00:00,Ganzhou Ruishi,Wenzhou Professional F.C.,1.97,1.7
