ID,vreme,domaci,gosti,W1,W2
Mozzart50,2025-07-09 19:00:00,Banks,Inverness,2.42,1.41
Soccer61,2025-07-09 19:00:00,Banks O' Dee,Inverness,3.72,1.19
Betole64,2025-07-09 19:00:00,Banks O' Dee,Inverness,4.2,1.16
Volcano510,2025-07-09 19:00:00,Banks O' Dee F.C.,Inverness CT,1.0,1.0
Pinbet43,2025-07-09 19:00:00,Banks O' Dee,Inverness,4.2,1.18
Oktagon64,2025-07-09 19:00:00,Banks O' Dee,Inverness,1.0,1.0
