ID,vreme,domaci,gosti,GG,NG
Mozzart27,2025-06-26 18:30:00,Skala IF,B36 Torshavn II,2.15,1.55
Superbet58,2025-06-26 18:30:00,Skala IF,B36 Torshavn II,2.22,1.58
Topbet26,2025-06-26 18:30:00,Skala IF,B36 Torshavn II,1.0,1.0
Balkan26,2025-06-26 18:30:00,Skala IF,B36 Torshavn II,2.8,1.3
Volcano688,2025-06-26 18:30:00,Skála,B36 Torshavn 2,2.75,1.36
Mystake616,2025-06-26 18:30:00,Skala IF,B36 Torshavn II,2.17,1.57
