ID,vreme,domaci,gosti,GG,NG
Betole136,2025-07-06 15:00:00,Baerum Sportsklubb,Harstad,1.83,1.75
Oktagon131,2025-07-06 15:00:00,Baerum Sportsklubb,Harstad,1.82,1.76
Soccer118,2025-07-06 15:00:00,Baerum Sportsklubb,Harstad,1.52,2.35
