ID,vreme,domaci,gosti,W1,W2
Betole148,2025-07-05 19:30:00,Centro Oeste,Morrinhos,1.62,2.07
Volcano776,2025-07-05 19:30:00,Centro Oeste GO,Morrinhos GO,1.62,2.1
Oktagon148,2025-07-05 19:30:00,Centro Oeste,Morrinhos,1.0,1.0
Balkan131,2025-07-05 19:30:00,Centro Oeste GO,Morrinhos FC GO,1.0,1.0
Superbet130,2025-07-05 19:30:00,Centro Oeste,Morrinhos,1.0,1.0
Mystake242,2025-07-05 19:30:00,Centro Oeste GO,Morrinhos  GO,1.26,3.05
