ID,vreme,domaci,gosti,GG,NG
Mystake724,2025-07-05 16:00:00, Petrzalka, Mas Taborsko,1.71,2.02
Betole21,2025-07-05 16:00:00,Petrzalka,Taborsko,1.67,2.07
Pinbet11,2025-07-05 16:00:00,Petrzalka,Taborsko,1.66,2.1
Volcano428,2025-07-05 16:00:00,Petrzalka 1898,Taborsko,1.63,2.12
Oktagon16,2025-07-05 16:00:00,Petrzalka,Taborsko,1.63,2.12
Soccer15,2025-07-05 16:00:00,Petrzalka,Taborsko,1.62,2.15
Mozzart14,2025-07-05 16:00:00,Petrzalka,Mas Taborsko,1.37,2.65
Superbet3,2025-07-05 16:00:00,Petrzalka,Taborsko,1.7,2.02
