ID,vreme,domaci,gosti,1,1-X2,X2-X2
Soccer70,2025-07-09 19:30:00,Flint,Buckley,6.1,8.3,1.18
Oktagon74,2025-07-09 19:30:00,Flint,Buckley,1.34,1.0,1.0
Volcano56,2025-07-09 19:30:00,Flint,Buckley T.,1.37,1.0,1.0
Betole72,2025-07-09 19:30:00,Flint,Buckley,1.33,15.0,3.25
