ID,vreme,domaci,gosti,GG,NG
Superbet0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera,1.47,2.5
Topbet0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera FC,1.48,2.55
Balkan0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera FC,1.3,2.95
Mozzart0,2025-06-26 15:00:00,Estudiantes De Merida,Frontera,1.62,2.15
Mystake648,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera,1.48,2.47
