ID,vreme,domaci,gosti,1,X2
Mystake930,2025-07-12 10:00:00,Curzon Ashton ,Wigan Athletic,7.2,1.08
Superbet170,2025-07-12 10:00:00,Curzon Ashton,Wigan Athletic,7.2,1.04
Volcano704,2025-07-12 10:00:00,Curzon Ashton,Wigan,1.24,3.35
