ID,vreme,domaci,gosti,ug 0-2,ug 3+
Balkan22,2025-07-06 12:15:00,Khangarid,Brera Ilch,5.45,1.08
Oktagon23,2025-07-06 12:15:00,Khangarid,Brera Ilch,11.2,1.0
Betole23,2025-07-06 12:15:00,Khangarid,Brera Ilch,11.25,1.0
Soccer18,2025-07-06 12:15:00,Khangarid,Brera Ilch,1.0,1.0
Topbet15,2025-07-06 12:15:00,Khangarid,Brera Ilch,5.5,1.12
Mystake615,2025-07-06 12:15:00,Khangarid,Ilch ,1.0,1.0
Volcano480,2025-07-06 12:15:00,Khangarid,Brera Ilch,1.0,1.0
