ID,vreme,domaci,gosti,GG,NG
Superbet224,2025-07-12 12:00:00,Liaoning Tieren,Guangxi Pingguo Haliao,2.3,1.55
Pinbet154,2025-07-12 12:00:00,Liaoning Tieren,Guangxi Pingguo Haliao,2.26,1.54
Topbet141,2025-07-12 12:00:00,Liaoning Tieren FC,Guangxi Pingguo,2.85,1.38
Soccer159,2025-07-12 12:00:00,Liaoning Tieren,Guangxi Pingguo Haliao,2.32,1.55
Mozzart144,2025-07-12 12:00:00,Liaoning Tieren,Guangxi Baoyun,2.0,1.72
Balkan195,2025-07-12 12:00:00,Liaoning Tieren FC,Guangxi Pingguo,2.45,1.45
Planetwin74,2025-07-12 12:00:00,Liaoning Tieren,Guangxi Pin.Haliao,2.26,1.54
