ID,vreme,domaci,gosti,ug 0-4,ug 5+
Oktagon223,2025-07-12 12:00:00,Rosenborg 2,Volda TI,1.0,1.0
Volcano553,2025-07-12 12:00:00,Rosenborg 2,Volda,1.0,1.0
Betole222,2025-07-12 12:00:00,Rosenborg 2,Volda TI,1.38,2.55
Topbet157,2025-07-12 12:00:00,Rosenborg BK 2,Volda,1.96,1.81
