ID,vreme,domaci,gosti,D II 0-1,D II 2+
Soccer1,2025-07-17 17:30:00,Besiktas,Petrzalka,1.97,1.7
Pinbet1,2025-07-17 17:30:00,Besiktas,Petrzalka,1.0,1.0
Superbet0,2025-07-17 17:30:00,Besiktas,Petrzalka,1.0,1.0
Betole1,2025-07-17 17:30:00,Besiktas,Petrzalka,1.83,1.82
Merkur1,2025-07-17 17:30:00,Besiktas,Petrzalka,1.83,1.82
Oktagon1,2025-07-17 17:30:00,Besiktas,Petrzalka,1.83,1.82
Mozzart0,2025-07-17 17:30:00,Besiktas,Petrzalka,2.29,1.55
