ID,vreme,domaci,gosti,W1,W2
Betole11,2025-07-13 15:00:00,S. Rzeszow,Rukh Lviv,2.57,1.41
Oktagon1,2025-07-13 15:00:00,S. Rzeszow,Rukh Lviv,1.0,1.0
Superbet2,2025-07-13 15:00:00,Stal Rzeszow,Rukh Lviv,2.57,1.39
Mozzart1,2025-07-13 15:00:00,Stal Rzeszow,Rukh Lviv,1.8,1.8
Pinbet0,2025-07-13 15:00:00,S. Rzeszow,Rukh Lviv,2.52,1.45
Soccer8,2025-07-13 15:00:00,S. Rzeszow,Rukh Lviv,2.2,1.49
