ID,vreme,domaci,gosti,1,X2
Topbet10,2025-07-13 19:00:00,Vinotinto FC Ecuador,Mushuc Runa SC,1.8,1.77
Balkan50,2025-07-13 19:00:00,Vinotinto FC Ecuador,Mushuc Runa SC,2.5,1.44
