ID,vreme,domaci,gosti,ug 0-4,ug 5+
Superbet0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera,1.0,1.0
Topbet0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera FC,1.39,2.84
Balkan0,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera FC,1.38,2.5
Soccer0,2025-06-26 15:00:00,Estudiantes Merida,Frontera,1.24,3.6
Mozzart0,2025-06-26 15:00:00,Estudiantes De Merida,Frontera,1.23,3.7
Mystake647,2025-06-26 15:00:00,Estudiantes de Merida,Real Frontera,1.0,1.0
