ID,vreme,domaci,gosti,GG,NG
Mozzart48,2025-06-27 02:00:00,USA W,Ireland Rep.W,2.65,1.42
Mystake17,2025-06-27 02:00:00,USA W.,Ireland W.,1.0,1.0
Oktagon54,2025-06-27 02:00:00,USA Wom.,Ireland Wom.,3.7,1.21
Planetwin21,2025-06-27 02:00:00,USA (W),Ireland (W),3.31,1.26
Soccer53,2025-06-27 02:00:00,USA Wom.,Ireland Wom.,3.1,1.32
Betole55,2025-06-27 02:00:00,USA Wom.,Ireland Wom.,3.8,1.2
