ID,vreme,domaci,gosti,1,X2
Soccer0,2025-07-13 10:30:00,Sribhumi,Bhawanipore,3.25,1.24
Pinbet2,2025-07-13 10:30:00,Sribhumi,Bhawanipore,3.05,1.33
Mystake700,2025-07-13 10:30:00,Sreebhumi ,Bhowanipur,4.08,1.2
Oktagon2,2025-07-13 10:30:00,Sribhumi,Bhawanipore,2.95,1.33
Balkan1,2025-07-13 10:30:00,Sribhumi,Bhawanipore,4.5,1.13
Volcano156,2025-07-13 10:30:00,Sribhumi FC,Bhawanipore,2.95,1.33
Betole2,2025-07-13 10:30:00,Sribhumi,Bhawanipore,2.97,1.32
