ID,vreme,domaci,gosti,1X,2
Oktagon0,2025-07-06 11:00:00,Angola U20,Malawi U20,1.27,3.3
Soccer1,2025-07-06 11:00:00,Angola U20,Malawi U20,1.18,3.8
Betole1,2025-07-06 11:00:00,Angola U20,Malawi U20,1.27,3.3
Mystake552,2025-07-06 11:00:00,Angola U20,Malawi U20,1.16,4.5
Superbet1,2025-07-06 11:00:00,Angola U20,Malavi U20,1.16,4.2
Pinbet0,2025-07-06 11:00:00,Angola U20,Malawi U20,1.3,3.6
Mozzart3,2025-07-06 11:00:00,Angola M20,Malawi M20,1.13,4.75
