ID,vreme,domaci,gosti,GG,NG
Soccer12,2025-07-05 16:00:00,Petrzalka,Taborsko,1.65,2.1
Superbet1,2025-07-05 16:00:00,Petrzalka,Taborsko,1.72,2.0
Pinbet9,2025-07-05 16:00:00,Petrzalka,Taborsko,1.66,2.1
Oktagon7,2025-07-05 16:00:00,Petrzalka,Taborsko,1.63,2.12
Volcano427,2025-07-05 16:00:00,Petrzalka 1898,Taborsko,1.65,2.08
Betole17,2025-07-05 16:00:00,Petrzalka,Taborsko,1.67,2.07
Mystake721,2025-07-05 16:00:00, Petrzalka, Mas Taborsko,1.73,2.0
Mozzart2,2025-07-05 16:00:00,Petrzalka,Mas Taborsko,1.37,2.65
