ID,vreme,domaci,gosti,1,X2
Betole11,2025-07-13 15:00:00,S. Rzeszow,Rukh Lviv,3.8,1.21
Oktagon1,2025-07-13 15:00:00,S. Rzeszow,Rukh Lviv,3.8,1.22
Pinbet0,2025-07-13 15:00:00,S. Rzeszow,Rukh Lviv,4.0,1.2
Superbet2,2025-07-13 15:00:00,Stal Rzeszow,Rukh Lviv,3.6,1.22
Mozzart1,2025-07-13 15:00:00,Stal Rzeszow,Rukh Lviv,2.45,1.46
Soccer8,2025-07-13 15:00:00,S. Rzeszow,Rukh Lviv,3.7,1.23
