ID,vreme,domaci,gosti,D II 0-1,D II 2+
Soccer18,2025-06-30 18:00:00,Brann,Sandefjord,1.47,2.6
Superbet23,2025-06-30 18:00:00,Brann,Sandefjord,1.0,1.0
Betole23,2025-06-30 18:00:00,Brann,Sandefjord,1.4,2.73
Planetwin5,2025-06-30 18:00:00,Brann,Sandefjord,1.42,2.74
Oktagon22,2025-06-30 18:00:00,Brann,Sandefjord,1.4,2.7
Mystake60,2025-06-30 18:00:00,Brann,Sandefjord,1.0,1.0
Pinbet19,2025-06-30 18:00:00,Brann,Sandefjord,1.0,1.0
Volcano282,2025-06-30 18:00:00,Brann,Sandefjord,1.0,1.0
Mozzart18,2025-06-30 18:00:00,Brann,Sandefjord,1.29,3.25
