ID,vreme,domaci,gosti,W1,W2
Oktagon8,2025-07-16 00:30:00,Western Mass Pioneers,Long Island,1.33,2.9
Merkur8,2025-07-16 00:30:00,W. Mass Pioneers,Long Island,1.55,2.23
Planetwin1,2025-07-16 00:30:00,West.Mass Pioneers,Long Island,1.32,2.96
Betole8,2025-07-16 00:30:00,Western Mass Pioneers,Long Island,1.33,2.88
Pinbet8,2025-07-16 00:30:00,Western Mass Pioneers,Long Island,1.36,3.1
