ID,vreme,domaci,gosti,W1,W2
Superbet175,2025-07-13 21:00:00,Santa Cruz PE,Santa Cruz RN,1.11,4.85
Mozzart126,2025-07-13 21:00:00,Santa Cruz,Santa Cruz RN,1.09,5.7
Balkan180,2025-07-13 21:00:00,Santa Cruz FC PE,Santa Cruz FC RN,1.0,1.0
Topbet152,2025-07-13 21:00:00,Santa Cruz FC PE,Santa Cruz FC RN,1.0,1.0
Mystake171,2025-07-13 21:00:00,Santa Cruz PE,Santa Cruz RN,1.13,4.67
Planetwin73,2025-07-13 21:00:00,Santa Cruz,Santa Cruz RN,1.0,10.6
