ID,vreme,domaci,gosti,1,X2
Volcano518,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.3,3.25
Mystake818,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.29,3.48
Balkan0,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.3,3.2
Superbet0,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.29,3.3
Topbet0,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.45,2.61
