ID,vreme,domaci,gosti,ug 0-3,ug 4+
Betole133,2025-06-27 19:45:00,Bohemian,Sligo Rovers,1.5,2.45
Oktagon133,2025-06-27 19:45:00,Bohemian,Sligo Rovers,1.33,3.05
Mystake500,2025-06-27 19:45:00,Bohemians Dublin,Sligo Rovers,1.0,1.0
Superbet178,2025-06-27 19:45:00,Bohemians Dublin,Sligo Rovers,1.0,1.0
Topbet97,2025-06-27 19:45:00,Bohemians Dublin FC,Sligo Rovers FC,1.52,2.4
Balkan101,2025-06-27 19:45:00,Bohemians Dublin FC,Sligo Rovers FC,1.5,2.4
