ID,vreme,domaci,gosti,1,X2
Oktagon15,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,2.28,1.53
Betole18,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,2.3,1.52
Planetwin2,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,3.12,1.3
Mozzart2,2025-07-13 19:00:00,Guarany Bage,Sao Luiz,2.5,1.46
Pinbet13,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,2.14,1.59
Soccer8,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,2.25,1.5
Topbet11,2025-07-13 19:00:00,Guarany de Bage FC,EC Sao Luiz RS,2.45,1.43
Balkan11,2025-07-13 19:00:00,Guarany de Bage FC,EC Sao Luiz RS,2.4,1.44
