ID,vreme,domaci,gosti,W1,W2
Pinbet1,2025-07-13 22:30:00,Deportes Temuco,D. Concepcion,1.0,1.0
Oktagon1,2025-07-13 22:30:00,Deportes Temuco,D. Concepcion,1.96,1.71
Balkan2,2025-07-13 22:30:00,Deportes Temuco,Deportes Concepcion,1.9,1.8
Betole1,2025-07-13 22:30:00,Deportes Temuco,D. Concepcion,1.95,1.71
Mozzart1,2025-07-13 22:30:00,Deportes Temuco,Concepcion,1.65,2.04
Superbet2,2025-07-13 22:30:00,Deportes Temuco,Deportes Concepcion,1.0,1.0
Planetwin0,2025-07-13 22:30:00,Dep.Temuco,D. Concepcion,1.63,2.1
Topbet2,2025-07-13 22:30:00,Deportes Temuco,Deportes Concepcion,1.84,1.67
