ID,vreme,domaci,gosti,1,X,2
Betole129,2025-06-26 03:00:00,San Francisco City,Marin,1.24,5.35,8.5
Oktagon129,2025-06-26 03:00:00,San Francisco City,Marin,1.24,5.35,8.5
Balkan117,2025-06-26 03:00:00,San Francisco City,Marin FC Legends,1.18,6.25,9.65
Pinbet117,2025-06-26 03:00:00,San Francisco City,Marin,1.36,4.7,6.25
Soccer113,2025-06-26 03:00:00,San Francisco City,Marin,1.27,5.15,7.9
Mozzart94,2025-06-26 03:00:00,San Francisco City,Marin,1.18,6.75,10.5
Topbet107,2025-06-26 03:00:00,San Francisco City,Marin FC Legends,1.2,6.5,9.6
Mystake344,2025-06-26 03:00:00,San Francisco City,Marin  Legends,1.19,6.3,10.15
Volcano440,2025-06-26 03:00:00,San Francisco City,Marin,1.24,5.35,8.5
