ID,vreme,domaci,gosti,GG,NG
Betole203,2025-07-07,Humaita,Trem,2.27,1.52
Oktagon201,2025-07-07,Humaita,Trem,2.25,1.53
Volcano467,2025-07-07,SC Humaita AC,Trem AP,2.25,1.53
Planetwin84,2025-07-07,Humaita,Trem,1.76,1.92
Mozzart143,2025-07-07,Humaita AC,Trem AP,1.0,1.0
