ID,vreme,domaci,gosti,GG,NG
Superbet4,2025-07-13 14:00:00,Iran (W),Butan (W),1.78,1.92
Soccer0,2025-07-13 14:00:00,Iran Wom.,Bhutan Wom.,2.2,1.6
Mystake62,2025-07-13 14:00:00,Iran W.,Bhutan W.,1.0,1.0
Oktagon0,2025-07-13 14:00:00,Iran Wom.,Bhutan Wom.,2.3,1.51
Betole1,2025-07-13 14:00:00,Iran Wom.,Bhutan Wom.,2.35,1.5
