ID,vreme,domaci,gosti,ug 0-2,ug 3+
Topbet137,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,1.35,2.95
Balkan165,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,1.29,3.0
Oktagon168,2025-07-13 20:00:00,Horizonte,Ferroviario,1.2,3.95
Soccer138,2025-07-13 20:00:00,Horizonte,Ferroviario,1.3,3.2
Volcano710,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,1.0,1.0
Superbet157,2025-07-13 20:00:00,Horizonte CE,Ferroviario CE,1.0,1.0
Mystake168,2025-07-13 20:00:00,Horizonte CE,Ferroviario CE,1.0,1.0
Planetwin66,2025-07-13 20:00:00,Horizonte,Ferroviario,1.38,2.75
Betole168,2025-07-13 20:00:00,Horizonte,Ferroviario,1.2,3.95
