ID,vreme,domaci,gosti,GG,NG
Betole163,2025-06-26 19:15:00,Belgium Wom.,Greece Wom.,2.4,1.48
Mystake15,2025-06-26 19:15:00,Belgium W.,Greece W.,1.0,1.0
Mozzart119,2025-06-26 19:15:00,Belgium W,Greece W,2.0,1.72
Oktagon163,2025-06-26 19:15:00,Belgium Wom.,Greece Wom.,2.35,1.49
Balkan141,2025-06-26 19:15:00,Belgium,Greece,2.35,1.5
