ID,vreme,domaci,gosti,1,X2
Betole60,2025-07-13 17:30:00,Hertha Berlin,Basaksehir,3.1,1.3
Mozzart50,2025-07-13 17:30:00,Hertha,Basaksehir,2.25,1.54
Soccer53,2025-07-13 17:30:00,Hertha Berlin,Basaksehir,3.35,1.27
Oktagon58,2025-07-13 17:30:00,Hertha Berlin,Basaksehir,2.6,1.42
Volcano600,2025-07-13 17:30:00,Hertha,Basaksehir,2.6,1.42
Pinbet48,2025-07-13 17:30:00,Hertha Berlin,Basaksehir,3.25,1.3
