ID,vreme,domaci,gosti,1,X2
Mystake271,2025-07-05 23:00:00,Sueno ,Rochester ,1.6,2.22
Superbet14,2025-07-05 23:00:00,Sueno FC,Rochester FC,1.83,1.8
Volcano528,2025-07-05 23:00:00,Sueno FC,Rochester FC MN,1.59,2.12
Planetwin14,2025-07-05 23:00:00,Sueno,Rochester FC,1.63,2.08
Soccer13,2025-07-05 23:00:00,Sueno,Rochester FC,1.83,1.77
