ID,vreme,domaci,gosti,ug 0-2,ug 3+
Oktagon63,2025-07-11 19:00:00,Kimberley,Villa Mitre,1.2,3.75
Soccer44,2025-07-11 19:00:00,Kimberley,Villa Mitre,1.28,3.35
Betole67,2025-07-11 19:00:00,Kimberley,Villa Mitre,1.22,3.6
Mozzart43,2025-07-11 19:00:00,Kimberley,Villa Mitre,1.41,2.7
