ID,vreme,domaci,gosti,1,1-X2,X2-X2
Oktagon0,2025-07-06 11:00:00,Angola U20,Malawi U20,2.1,11.6,1.81
Soccer1,2025-07-06 11:00:00,Angola U20,Malawi U20,1.9,10.1,1.93
Betole1,2025-07-06 11:00:00,Angola U20,Malawi U20,2.1,11.5,1.81
Mystake556,2025-07-06 11:00:00,Angola U20,Malawi U20,1.8,1.0,1.0
Superbet1,2025-07-06 11:00:00,Angola U20,Malavi U20,1.8,1.0,1.0
Pinbet0,2025-07-06 11:00:00,Angola U20,Malawi U20,2.17,1.0,1.0
Mozzart3,2025-07-06 11:00:00,Angola M20,Malawi M20,1.75,1.0,2.34
