ID,vreme,domaci,gosti,GG,NG
Balkan11,2025-06-25 15:30:00,1. FC Slovacko Uherske Hradiste,FC Banik Ostrava B,1.36,2.7
Topbet9,2025-06-25 15:30:00,1. FC Slovacko Uherske Hradiste,FC Banik Ostrava B,1.6,2.2
