ID,vreme,domaci,gosti,D II 0-1,D II 2+
Betole36,2025-06-25 18:30:00,Kriens,Baden,1.61,2.12
Soccer29,2025-06-25 18:30:00,Kriens,FC Baden,1.95,1.75
Oktagon37,2025-06-25 18:30:00,Kriens,Baden,1.61,2.12
Pinbet30,2025-06-25 18:30:00,Kriens,Baden,1.0,1.0
Superbet53,2025-06-25 18:30:00,Kriens,Baden,1.0,1.0
