ID,vreme,domaci,gosti,GG,NG
Merkur2,2025-07-15 16:00:00,Liefering,Wals-Grunau,1.45,2.37
Soccer1,2025-07-15 16:00:00,Liefering,Wals-Grunau,1.77,1.95
Superbet1,2025-07-15 16:00:00,Liefering,Wals-Grunau,1.63,2.15
Betole2,2025-07-15 16:00:00,Liefering,Wals-Grunau,1.72,1.97
Pinbet1,2025-07-15 16:00:00,Liefering,Wals Grunau,1.5,2.41
Mozzart2,2025-07-15 16:00:00,Liefering,Wals-Grunau,1.87,1.73
Topbet1,2025-07-15 16:00:00,FC Liefering,SV Wals-Grunau,1.78,1.95
Oktagon2,2025-07-15 16:00:00,Liefering,Wals-Grunau,1.71,2.0
