ID,vreme,domaci,gosti,GG,NG
Topbet41,2025-07-21 22:00:00,Argentina,Peru,3.2,1.32
Pinbet38,2025-07-21 22:00:00,Argentina W,Peru W.,3.7,1.21
Betole51,2025-07-21 22:00:00,Argentina Wom.,Peru Wom.,3.8,1.2
Merkur49,2025-07-21 22:00:00,Argentina,Peru,3.65,1.22
Mozzart45,2025-07-21 22:00:00,Argentina W,Peru W,2.55,1.45
Superbet46,2025-07-21 22:00:00,Argentina (W),Peru (W),2.92,1.35
Oktagon53,2025-07-21 22:00:00,Argentina Wom.,Peru Wom.,3.7,1.19
Soccer42,2025-07-21 22:00:00,Argentina Wom.,Peru Wom.,2.75,1.4
