ID,vreme,domaci,gosti,1,X2
Pinbet1,2025-07-13 22:30:00,Deportes Temuco,D. Concepcion,2.98,1.31
Oktagon1,2025-07-13 22:30:00,Deportes Temuco,D. Concepcion,2.7,1.39
Balkan2,2025-07-13 22:30:00,Deportes Temuco,Deportes Concepcion,2.6,1.41
Betole1,2025-07-13 22:30:00,Deportes Temuco,D. Concepcion,2.93,1.33
Mozzart1,2025-07-13 22:30:00,Deportes Temuco,Concepcion,2.35,1.52
Superbet2,2025-07-13 22:30:00,Deportes Temuco,Deportes Concepcion,1.0,1.0
Planetwin0,2025-07-13 22:30:00,Dep.Temuco,D. Concepcion,2.26,1.56
Topbet2,2025-07-13 22:30:00,Deportes Temuco,Deportes Concepcion,2.75,1.4
