ID,vreme,domaci,gosti,ug 0-2,ug 3+
Planetwin125,2025-06-28 11:00:00,Tegevajaro Miy.,Kamatamare,1.75,1.96
Mystake512,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare Sanuki,1.0,1.0
Topbet187,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare Sanuki,1.95,1.78
Betole284,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare,1.75,1.97
Soccer203,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare,1.67,2.07
Oktagon284,2025-06-28 11:00:00,Tegevajaro Miyazaki,Kamatamare,1.7,2.0
