ID,vreme,domaci,gosti,W1,W2
Oktagon153,2025-07-13 20:00:00,SC Penedense,ASA,1.0,1.0
Soccer139,2025-07-13 20:00:00,Penedense,ASA,6.59,1.0
Mozzart116,2025-07-13 20:00:00,Penedense,ASA ,5.2,1.11
Superbet155,2025-07-13 20:00:00,Penedense,ASA AL,4.35,1.14
Planetwin67,2025-07-13 20:00:00,Penedense,ASA,5.4,1.1
Betole153,2025-07-13 20:00:00,SC Penedense,ASA,8.5,1.02
