ID,vreme,domaci,gosti,W1,W2
Pinbet10,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,2.24,1.56
Oktagon4,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,1.0,1.0
Soccer10,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,2.85,1.3
Topbet9,2025-07-17 18:00:00,Orlando Pirates FC,UD Las Palmas,1.0,1.0
Superbet3,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,2.75,1.34
Merkur5,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,2.85,1.35
Betole6,2025-07-17 18:00:00,Orlando Pirates,Las Palmas,2.8,1.35
