ID,vreme,domaci,gosti,W1,W2
Soccer224,2025-07-12 19:00:00,Fenix,Rentistas,1.2,3.4
Mozzart222,2025-07-12 19:00:00,Fenix,Rentistas,1.3,3.1
Planetwin96,2025-07-12 19:00:00,Fenix,Rentistas,1.44,2.49
Superbet334,2025-07-12 19:00:00,Fenix,Rentistas,1.32,2.85
