ID,vreme,domaci,gosti,ug 0-2,ug 3+
Betole5,2025-07-09 15:30:00,Hlubina,Bielsko-Biala,3.75,1.22
Oktagon6,2025-07-09 15:30:00,Hlubina,Bielsko-Biala,2.5,1.46
Volcano638,2025-07-09 15:30:00,Hlubina,Rekord Bielsko-Biala,1.0,1.0
