ID,vreme,domaci,gosti,1,X2
Pinbet0,2025-07-13 18:45:00,Riostrense,EC Vera Cruz,2.49,1.48
Superbet0,2025-07-13 18:45:00,Riostrense RJ,Vera Cruz RJ,1.8,1.83
Betole2,2025-07-13 18:45:00,Riostrense,EC Vera Cruz,2.4,1.48
Oktagon2,2025-07-13 18:45:00,Riostrense,EC Vera Cruz,2.4,1.48
