ID,vreme,domaci,gosti,1,X,2
Mystake745,2025-06-26 09:45:00,Manchester City  (Logan),Newcastle United (Adriano),2.45,3.8,2.25
Mystake737,2025-06-26 09:45:00,Manchester City  (Giant),Newcastle United (Hussein),1.85,4.15,3.0
