ID,vreme,domaci,gosti,ug 0-1,ug 2+
Topbet137,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,2.05,1.7
Balkan165,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,1.98,1.65
Oktagon168,2025-07-13 20:00:00,Horizonte,Ferroviario,1.88,1.8
Soccer138,2025-07-13 20:00:00,Horizonte,Ferroviario,1.98,1.73
Volcano710,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,1.0,1.0
Superbet157,2025-07-13 20:00:00,Horizonte CE,Ferroviario CE,1.0,1.0
Mystake168,2025-07-13 20:00:00,Horizonte CE,Ferroviario CE,1.0,1.0
Planetwin66,2025-07-13 20:00:00,Horizonte,Ferroviario,2.29,1.54
Betole168,2025-07-13 20:00:00,Horizonte,Ferroviario,1.8,1.9
