ID,vreme,domaci,gosti,ug 0-1,ug 2+
Volcano710,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,1.0,1.0
Balkan165,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,1.98,1.65
Oktagon168,2025-07-13 20:00:00,Horizonte,Ferroviario,1.79,1.89
Topbet137,2025-07-13 20:00:00,Horizonte FC CE,Ferroviario AC CE,2.15,1.62
Mystake168,2025-07-13 20:00:00,Horizonte CE,Ferroviario CE,1.0,1.0
Superbet157,2025-07-13 20:00:00,Horizonte CE,Ferroviario CE,1.0,1.0
Planetwin66,2025-07-13 20:00:00,Horizonte,Ferroviario,1.9,1.78
Soccer138,2025-07-13 20:00:00,Horizonte,Ferroviario,2.05,1.68
Betole168,2025-07-13 20:00:00,Horizonte,Ferroviario,2.47,1.47
