ID,vreme,domaci,gosti,W1,W2
Oktagon15,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,1.0,1.0
Betole18,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,1.61,2.08
Planetwin2,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,2.11,1.61
Mozzart2,2025-07-13 19:00:00,Guarany Bage,Sao Luiz,1.76,1.9
Pinbet13,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,1.63,2.03
Soccer8,2025-07-13 19:00:00,Guarany de Bage,Sao Luiz,1.62,1.8
Topbet11,2025-07-13 19:00:00,Guarany de Bage FC,EC Sao Luiz RS,1.0,1.0
Balkan11,2025-07-13 19:00:00,Guarany de Bage FC,EC Sao Luiz RS,1.0,1.0
