ID,vreme,domaci,gosti,1,X,2
Volcano518,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.3,5.4,8.5
Superbet0,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.29,5.55,8.1
Topbet0,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.45,4.6,6.05
Balkan0,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.3,5.25,8.25
Mystake818,2025-07-10 21:00:00,Valur Reykjavik,Flora Tallinn,1.29,5.45,8.2
