ID,vreme,domaci,gosti,1,X2
Volcano838,2025-07-11 17:00:00,Fortune,Banjul United,2.38,1.47
Betole26,2025-07-11 17:00:00,Fortune,Banjul Utd,2.37,1.45
Mozzart15,2025-07-11 17:00:00,Fortune,Banjul United,2.1,1.59
Topbet30,2025-07-11 17:00:00,Fortune,Banjul Utd,1.7,1.96
Oktagon28,2025-07-11 17:00:00,Fortune,Banjul Utd,2.38,1.47
Soccer16,2025-07-11 17:00:00,Fortune,Banjul Utd,1.8,1.8
