ID,vreme,domaci,gosti,1,1-X2,X2-X2
Oktagon176,2025-07-05 20:00:00,Ceilandia,Luverdense,2.04,1.0,1.0
Mozzart103,2025-07-05 20:00:00,Ceilandia,Luverdense,1.7,1.0,2.55
Superbet137,2025-07-05 20:00:00,Ceilandia,Luverdense,1.74,1.0,1.0
Planetwin59,2025-07-05 20:00:00,Ceilandia,Luverdense,1.8,1.0,1.0
Betole175,2025-07-05 20:00:00,Ceilandia,Luverdense,2.03,12.0,1.85
Soccer134,2025-07-05 20:00:00,Ceilandia,Luverdense,1.78,10.3,2.05
