ID,vreme,domaci,gosti,1,X,2
Oktagon11,2025-07-13 22:45:00,Argentinos Jrs,Boca Juniors,2.28,2.75,3.75
Mozzart9,2025-07-13 22:45:00,Argentinos Juniors,Boca Juniors,2.3,3.1,3.4
Balkan11,2025-07-13 22:45:00,Argentinos Juniors,Boca Juniors,2.4,2.85,3.35
Topbet11,2025-07-13 22:45:00,Argentinos Juniors,Boca Juniors,2.3,2.65,3.5
Superbet11,2025-07-13 22:45:00,Argentinos Juniors,CA Boca Juniors,2.3,2.87,3.6
Mystake456,2025-07-13 22:45:00,Argentinos Juniors,Boca Juniors,2.2,2.7,3.4
Soccer10,2025-07-13 22:45:00,Argentinos Jrs,Boca Juniors,2.3,2.7,3.85
Betole11,2025-07-13 22:45:00,Argentinos Jrs,Boca Juniors,2.27,2.75,3.75
Pinbet10,2025-07-13 22:45:00,Argentinos Jrs,Boca Juniors,2.32,2.81,3.65
