ID,vreme,domaci,gosti,1,X2
Soccer8,2025-07-11 17:00:00,Fortune,Banjul Utd,2.35,1.45
Mozzart16,2025-07-11 17:00:00,Fortune,Banjul United,2.1,1.59
Oktagon24,2025-07-11 17:00:00,Fortune,Banjul Utd,2.38,1.47
Betole18,2025-07-11 17:00:00,Fortune,Banjul Utd,2.37,1.45
Topbet22,2025-07-11 17:00:00,Fortune,Banjul Utd,1.7,1.96
Volcano845,2025-07-11 17:00:00,Fortune,Banjul United,2.38,1.47
