ID,vreme,domaci,gosti,GG,NG
Oktagon35,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,2.95,1.32
Topbet36,2025-07-13 17:00:00,Jordan,Singapore,1.0,1.0
Betole40,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.0,1.32
Superbet37,2025-07-13 17:00:00,Jordan (W),Singapur (W),3.55,1.25
Soccer33,2025-07-13 17:00:00,Jordan Wom.,Singapore Wom.,3.55,1.25
Mystake62,2025-07-13 17:00:00,Jordan W.,Singapore W.,1.0,1.0
Pinbet34,2025-07-13 17:00:00,Jordan Wom.,Singapore W,5.2,1.14
Balkan37,2025-07-13 17:00:00,Jordan,Singapore,2.45,1.5
