ID,vreme,domaci,gosti,GG,NG
Oktagon21,2025-06-26 17:30:00,Pitea,Kiruna,1.99,1.65
Betole21,2025-06-26 17:30:00,Pitea,Kiruna,1.97,1.65
Mystake102,2025-06-26 17:30:00,Pitea IF,Kiruna FF,1.95,1.79
Soccer20,2025-06-26 17:30:00,Pitea,Kiruna,2.03,1.7
Pinbet16,2025-06-26 17:30:00,Pitea,Kiruna,1.95,1.67
Topbet18,2025-06-26 17:30:00,Piteaa IF,Kiruna FF,2.35,1.55
Volcano524,2025-06-26 17:30:00,Piteå IF,Kiruna FF,1.95,1.67
Mozzart19,2025-06-26 17:30:00,Pitea,Kiruna FF,1.92,1.7
Superbet42,2025-06-26 17:30:00,Pitea IF,Kiruna FF,1.95,1.77
