ID,vreme,domaci,gosti,ug 0-2,ug 3+
Planetwin3,2025-07-05 22:00:00,Forge,Vancouver FC,2.07,1.67
Volcano516,2025-07-05 22:00:00,Forge,Vancouver FC,1.0,1.0
Betole3,2025-07-05 22:00:00,Forge,Vancouver FC,2.07,1.67
Pinbet3,2025-07-05 22:00:00,Forge,Vancouver FC,2.45,1.49
Oktagon3,2025-07-05 22:00:00,Forge,Vancouver FC,2.08,1.64
Soccer3,2025-07-05 22:00:00,Forge,Vancouver FC,2.05,1.7
Mozzart3,2025-07-05 22:00:00,Forge,Vancouver FC,2.03,1.7
