ID,vreme,domaci,gosti,1,X,2
Oktagon1,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.12,3.05,3.2
Topbet0,2025-06-26 12:00:00,Song Lam Nghe An,B. Binh Duong,2.6,3.1,2.6
Betole2,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.12,3.05,3.2
Soccer1,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.7,3.3,2.4
Balkan1,2025-06-26 12:00:00,Song Lam Nghe An,B. Binh Duong,2.3,3.0,2.8
Mozzart0,2025-06-26 12:00:00,Song Lam,Binh Duong,2.55,3.1,2.75
Mystake656,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.5,3.0,2.6
