ID,vreme,domaci,gosti,ug 0-2,ug 3+
Betole119,2025-07-13 19:00:00,Azuriz FC,Joinville,1.24,3.55
Volcano111,2025-07-13 19:00:00,Azuriz FC PR,Joinville,1.0,1.0
Superbet121,2025-07-13 19:00:00,Azuriz,Joinville,1.0,1.0
Balkan121,2025-07-13 19:00:00,Azuriz FC PR,Joinville EC SC,1.29,3.0
Soccer98,2025-07-13 19:00:00,Azuriz,Joinville,1.25,3.5
Planetwin43,2025-07-13 19:00:00,Azuriz,Joinville,1.15,4.68
Mystake166,2025-07-13 19:00:00,Azuniz,Joinville EC  ,1.0,1.0
Mozzart79,2025-07-13 19:00:00,Azuriz,Joinville ,1.41,2.7
Oktagon120,2025-07-13 19:00:00,Azuriz FC,Joinville,1.24,3.55
