ID,vreme,domaci,gosti,W1,W2
Oktagon1,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,1.0,1.0
Topbet0,2025-06-26 12:00:00,Song Lam Nghe An,B. Binh Duong,1.0,1.0
Betole2,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,2.02,1.67
Soccer1,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,1.45,2.28
Balkan1,2025-06-26 12:00:00,Song Lam Nghe An,B. Binh Duong,1.0,1.0
Mozzart0,2025-06-26 12:00:00,Song Lam,Binh Duong,1.77,1.91
Mystake656,2025-06-26 12:00:00,Song Lam Nghe An,Binh Duong,1.77,1.8
